id_pedido,id_cliente,fecha_compra,articulo,cantidad,ingreso_total
ORD-01590,CUST-769,2026-07-11 12:00:00,Buzo Canguro,5,91788.19
ORD-01591,CUST-384,2026-04-04 02:00:00,Remera Sublimada,1,14425.2
ORD-01592,CUST-1428,2026-07-30 03:00:00,Buzo Canguro,3,15109.8
ORD-01593,CUST-528,2026-07-04 10:00:00,Gorra,3,35433.04
ORD-01594,CUST-1600,2026-02-02 13:00:00,Buzo Canguro,3,63791.52
ORD-01595,CUST-385,2026-05-19 16:00:00,Taza Cerámica,3,38290.25
ORD-01596,CUST-1267,2026-06-20 11:00:00,Remera Sublimada,4,65105.53
ORD-01597,CUST-1547,2026-07-11 12:00:00,Remera Algodón,4,36379.19
ORD-01598,CUST-1142,2026-04-19 01:00:00,Buzo Canguro,2,46634.31
ORD-01599,CUST-117,2026-02-26 20:00:00,Taza Cerámica,2,46926.82
ORD-01600,CUST-868,2026-07-06 15:00:00,Remera Sublimada,1,7921.41
ORD-01601,CUST-689,2026-07-18 01:00:00,Remera Sublimada,2,38966.36
ORD-01602,CUST-1494,2026-04-28 14:00:00,Taza Cerámica,1,6504.77
ORD-01603,CUST-1298,2026-02-23 16:00:00,Remera Algodón,1,16970.95
ORD-01604,CUST-1109,2026-03-20 01:00:00,Remera Sublimada,1,8573.07
ORD-01605,CUST-293,15/05/2026,Remera Sublimada,3,23742.32
ORD-01606,CUST-601,2026-03-18 02:00:00,Remera Sublimada,5,25411.98
ORD-01607,CUST-1087,2026-02-12 07:00:00,Remera Sublimada,5,119085.71
ORD-01608,CUST-1236,2026-04-07 03:00:00,Remera Sublimada,4,86340.2
ORD-01609,CUST-213,2026-04-19 15:00:00,Taza Cerámica,1,6549.51
ORD-01610,CUST-1345,2026-04-24 01:00:00,Remera Algodón,3,50962.54
ORD-01611,CUST-1801,2026-03-16 13:00:00,Remera Sublimada,2,19315.93
ORD-01612,CUST-1046,2026-06-14 12:00:00,Buzo Canguro,2,20560.64
ORD-01613,CUST-930,2026-05-11 21:00:00,Remera Sublimada,4,89933.63
ORD-01614,CUST-1767,2026-02-18 11:00:00,Remera Sublimada,4,29146.06
ORD-01615,CUST-1387,2026-07-30 21:00:00,Remera Sublimada,1,17029.8
ORD-01616,CUST-1024,2026-05-28 18:00:00,Buzo Canguro,1,13025.11
ORD-01617,CUST-154,2026-04-12 15:00:00,Remera Sublimada,2,17632.02
ORD-01618,CUST-1994,2026-02-19 05:00:00,Buzo Canguro,2,28076.72
ORD-01619,CUST-1766,2026-04-25 20:00:00,Remera Sublimada,2,47619.57
ORD-01620,CUST-899,2026-05-18 04:00:00,Remera Sublimada,2,41264.4
ORD-01621,CUST-877,2026-03-20 06:00:00,Remera Sublimada,5,38211.14
ORD-01622,CUST-1581,2026-04-10 10:00:00,Gorra,1,21988.59
ORD-01623,CUST-261,2026-06-23 02:00:00,Taza Cerámica,1,23748.81
ORD-01624,CUST-1503,2026-06-02 04:00:00,Gorra,2,21078.57
ORD-01625,CUST-186,2026-02-23 20:00:00,Remera Sublimada,3,35005.18
ORD-01626,CUST-154,2026-03-09 08:00:00,Remera Sublimada,2,15052.4
ORD-01627,CUST-1599,2026-02-15 02:00:00,Remera Sublimada,4,47595.21
ORD-01628,CUST-1923,2026-05-04 05:00:00,Remera Sublimada,3,55388.45
ORD-01629,CUST-1301,2026-02-17 20:00:00,Taza Cerámica,4,41772.4
ORD-01630,CUST-1514,2026-04-13 20:00:00,Remera Sublimada,3,15409.5
ORD-01631,CUST-1472,2026-06-01 10:00:00,Remera Sublimada,4,47083.57
ORD-01632,CUST-1131,2026-07-16 07:00:00,Buzo Canguro,2,28126.96
ORD-01633,CUST-932,2026-05-17 02:00:00,Buzo Canguro,2,32654.24
ORD-01634,CUST-412,2026-05-30 13:00:00,Remera Algodón,3,56029.51
ORD-01635,CUST-858,2026-02-14 09:00:00,Remera Sublimada,4,24942.75
ORD-01636,CUST-1958,,Buzo Canguro,5,71975.19
ORD-01637,CUST-542,2026-05-19 22:00:00,Remera Sublimada,3,30981.75
ORD-01638,CUST-1890,2026-03-06 08:00:00,Remera Algodón,3,71878.17
ORD-01639,CUST-427,15/05/2026,Buzo Canguro,1,12197.97
ORD-01640,CUST-1177,2026-06-25 02:00:00,Buzo Canguro,3,21007.42
ORD-01641,CUST-860,2026-05-26 00:00:00,Remera Sublimada,5,29149.15
ORD-01642,CUST-1362,2026-02-12 06:00:00,Taza Cerámica,2,20616.24
ORD-01643,CUST-1352,2026-02-04 09:00:00,Remera Sublimada,4,34310.3
ORD-01644,CUST-678,2026-06-21 01:00:00,Buzo Canguro,1,17995.99
ORD-01645,CUST-1174,2026-05-17 20:00:00,Gorra,4,87757.32
ORD-01646,CUST-1732,2026-06-01 03:00:00,Remera Algodón,2,22502.35
ORD-01647,CUST-1727,2026-04-23 04:00:00,Buzo Canguro,3,49667.49
ORD-01648,CUST-1106,2026-02-19 01:00:00,Gorra,5,98030.53
ORD-01649,CUST-1387,2026-02-12 16:00:00,Remera Sublimada,1,12969.75
ORD-01650,CUST-1541,2026-04-15 01:00:00,Gorra,5,31632.56
ORD-01651,CUST-1926,2026-02-06 07:00:00,Buzo Canguro,5,47918.49
ORD-01652,CUST-195,2026-06-05 18:00:00,Buzo Canguro,5,113306.58
ORD-01653,CUST-1211,15/05/2026,Gorra,5,107448.03
ORD-01654,CUST-1201,2026-04-14 01:00:00,Gorra,2,13461.3
ORD-01655,CUST-1411,2026-02-08 10:00:00,Remera Sublimada,5,-47394.87
ORD-01656,CUST-1243,2026-06-04 20:00:00,Taza Cerámica,5,101916.53
ORD-01657,CUST-913,2026-02-10 20:00:00,Remera Sublimada,2,29435.93
ORD-01658,CUST-590,2026-05-23 07:00:00,Gorra,4,80797.36
ORD-01659,CUST-551,2026-03-08 09:00:00,Taza Cerámica,2,18443.7
ORD-01660,CUST-1623,2026-02-14 15:00:00,Remera Sublimada,3,72161.89
ORD-01661,CUST-264,2026-04-27 20:00:00,Taza Cerámica,2,41344.3
ORD-01662,CUST-281,2026-03-22 06:00:00,Buzo Canguro,4,35796.19
ORD-01663,CUST-568,2026-02-20 22:00:00,Buzo Canguro,3,48506.95
ORD-01664,CUST-1009,2026-06-15 08:00:00,Remera Sublimada,3,21785.83
ORD-01665,CUST-834,2026-06-09 05:00:00,Remera Sublimada,1,12228.7
ORD-01666,CUST-922,2026-03-10 21:00:00,Taza Cerámica,5,90962.14
ORD-01667,CUST-1043,2026-03-16 21:00:00,Remera Sublimada,3,34807.66
ORD-01668,CUST-106,2026-03-16 09:00:00,Buzo Canguro,3,54405.5
ORD-01669,CUST-429,2026-05-30 05:00:00,Taza Cerámica,4,39582.36
ORD-01670,CUST-874,2026-06-25 18:00:00,Remera Sublimada,3,58272.41
ORD-01671,CUST-1796,2026-03-10 18:00:00,Buzo Canguro,4,48767.17
ORD-01672,CUST-250,2026-02-10 07:00:00,Buzo Canguro,5,104048.13
ORD-01673,CUST-1208,2026-06-29 05:00:00,Taza Cerámica,1,-7733.8
ORD-01674,CUST-246,2026-04-26 06:00:00,Remera Sublimada,1,12239.56
ORD-01675,CUST-1747,2026-03-05 17:00:00,Buzo Canguro,5,71393.25
ORD-01676,CUST-1504,2026-03-29 19:00:00,Remera Sublimada,5,67384.55
ORD-01677,CUST-1014,2026-05-07 11:00:00,Gorra,2,27323.78
ORD-01678,CUST-1671,2026-03-20 09:00:00,Remera Sublimada,3,41688.2
ORD-01679,CUST-1408,2026-02-27 09:00:00,Remera Algodón,3,74328.21
ORD-01680,CUST-799,2026-05-21 19:00:00,Buzo Canguro,3,26589.43
ORD-01681,CUST-181,2026-07-20 09:00:00,Gorra,4,81493.11
ORD-01682,CUST-613,2026-02-26 10:00:00,Buzo Canguro,2,32071.55
ORD-01683,CUST-914,2026-02-23 01:00:00,Remera Sublimada,3,39817.71
ORD-01684,CUST-808,2026-03-29 19:00:00,Remera Algodón,4,70682.3
ORD-01685,CUST-1646,2026-06-06 22:00:00,Remera Sublimada,4,88282.52
ORD-01686,CUST-845,2026-03-03 06:00:00,Remera Sublimada,1,14332.77
ORD-01687,CUST-1122,2026-03-05 20:00:00,Remera Sublimada,4,89184.11
ORD-01688,CUST-1509,2026-02-02 17:00:00,Remera Algodón,5,34379.83
ORD-01689,CUST-806,15/05/2026,Buzo Canguro,4,72246.74
ORD-01690,CUST-570,2026-04-25 02:00:00,Buzo Canguro,5,58318.01
ORD-01691,CUST-1242,2026-07-29 17:00:00,Taza Cerámica,5,63671.53
ORD-01692,CUST-495,2026-06-26 13:00:00,Buzo Canguro,1,16420.4
ORD-01693,CUST-1655,2026-04-29 07:00:00,Taza Cerámica,1,14598.34
ORD-01694,CUST-360,2026-06-05 11:00:00,Remera Sublimada,4,50542.36
ORD-01695,CUST-904,2026-03-25 09:00:00,Gorra,1,11166.47
ORD-01696,CUST-1033,2026-04-28 19:00:00,Remera Sublimada,1,17366.31
ORD-01697,CUST-1379,2026-07-27 10:00:00,Remera Sublimada,3,45334.78
ORD-01698,CUST-1857,2026-07-14 00:00:00,Buzo Canguro,4,45864.73
ORD-01699,CUST-1004,2026-07-25 12:00:00,Buzo Canguro,4,36396.88
ORD-01700,CUST-1349,2026-03-12 03:00:00,Buzo Canguro,4,81957.46
ORD-01701,CUST-1176,2026-03-14 18:00:00,Remera Sublimada,1,20994.3
ORD-01702,CUST-1039,2026-05-05 18:00:00,Remera Sublimada,1,9275.76
ORD-01703,CUST-1990,2026-02-23 21:00:00,Buzo Canguro,5,51164.9
ORD-01704,CUST-1623,2026-04-06 11:00:00,Buzo Canguro,2,19565.72
ORD-01705,CUST-1629,2026-02-24 01:00:00,Remera Sublimada,2,45382.79
ORD-01706,CUST-953,2026-03-25 07:00:00,Buzo Canguro,2,40965.22
ORD-01707,CUST-1487,2026-02-18 15:00:00,Remera Sublimada,3,19474.41
ORD-01708,CUST-1403,2026-02-05 21:00:00,Remera Sublimada,1,21653.32
ORD-01709,CUST-692,2026-02-13 18:00:00,Remera Sublimada,5,28685.18
ORD-01710,CUST-813,2026-03-01 02:00:00,Remera Algodón,5,50319.98
ORD-01711,CUST-1281,2026-05-01 07:00:00,Taza Cerámica,2,46759.66
ORD-01712,CUST-731,2026-06-03 11:00:00,Remera Sublimada,3,66859.88
ORD-01713,CUST-158,2026-06-10 10:00:00,Buzo Canguro,3,61886.07
ORD-01714,CUST-1850,2026-05-19 17:00:00,Gorra,2,28301.89
ORD-01715,CUST-227,2026-04-18 04:00:00,Buzo Canguro,2,22856.56
ORD-01716,CUST-835,2026-02-02 04:00:00,Gorra,1,22630.92
ORD-01717,CUST-820,2026-06-15 11:00:00,Remera Sublimada,3,54424.45
ORD-01718,CUST-1238,2026-02-16 22:00:00,Gorra,5,54550.89
ORD-01719,CUST-1332,2026-07-18 08:00:00,Buzo Canguro,2,28527.84
ORD-01720,CUST-625,2026-03-04 14:00:00,Remera Sublimada,1,22630.0
ORD-01721,CUST-620,2026-06-21 04:00:00,Buzo Canguro,5,115345.54
ORD-01722,CUST-651,2026-04-15 19:00:00,Remera Algodón,3,54558.13
ORD-01723,CUST-336,2026-04-18 08:00:00,Taza Cerámica,2,39302.23
ORD-01724,CUST-1404,2026-05-21 17:00:00,Buzo Canguro,2,11571.91
ORD-01725,CUST-1482,2026-06-23 09:00:00,Remera Sublimada,1,17092.01
ORD-01726,CUST-1324,2026-06-07 06:00:00,Buzo Canguro,1,18779.85
ORD-01727,CUST-1881,2026-03-12 02:00:00,Remera Sublimada,3,16222.63
ORD-01728,CUST-1401,2026-06-23 15:00:00,Remera Sublimada,2,43754.36
ORD-01729,CUST-1358,2026-04-26 05:00:00,Buzo Canguro,1,23565.7
ORD-01730,CUST-593,,Gorra,2,19517.46
ORD-01731,CUST-103,2026-02-11 11:00:00,Taza Cerámica,3,65747.76
ORD-01732,CUST-765,2026-02-26 04:00:00,Remera Sublimada,2,36620.5
ORD-01733,CUST-541,2026-07-01 20:00:00,Buzo Canguro,5,83069.58
ORD-01734,CUST-128,2026-07-18 12:00:00,Remera Algodón,2,43725.04
ORD-01735,CUST-1232,2026-07-01 15:00:00,Taza Cerámica,4,42848.84
ORD-01736,CUST-709,2026-04-09 07:00:00,Taza Cerámica,4,83268.49
ORD-01737,CUST-1850,2026-04-21 20:00:00,Remera Algodón,3,33871.25
ORD-01738,CUST-904,2026-05-17 11:00:00,Taza Cerámica,3,62247.39
ORD-01739,CUST-174,2026-06-20 04:00:00,Remera Sublimada,3,42063.24
ORD-01740,CUST-937,2026-05-08 08:00:00,Remera Sublimada,5,36694.55
ORD-01741,CUST-1269,2026-02-12 04:00:00,Remera Algodón,5,63151.99
ORD-01742,CUST-227,2026-02-28 02:00:00,Buzo Canguro,2,19339.73
ORD-01743,CUST-1976,2026-05-21 01:00:00,Remera Sublimada,1,7010.63
ORD-01744,CUST-141,2026-04-18 06:00:00,Buzo Canguro,4,28822.97
ORD-01745,CUST-1479,2026-05-17 12:00:00,Taza Cerámica,4,82405.71
ORD-01746,CUST-140,2026-05-23 13:00:00,Remera Algodón,4,90511.83
ORD-01747,CUST-1033,2026-04-16 09:00:00,Remera Sublimada,2,47085.16
ORD-01748,CUST-133,2026-07-16 03:00:00,Buzo Canguro,2,44157.85
ORD-01749,CUST-1140,2026-03-05 06:00:00,Gorra,3,64813.45
ORD-01750,CUST-1800,2026-03-28 08:00:00,Remera Sublimada,1,6376.72
ORD-01751,CUST-1276,,Remera Sublimada,3,62407.42
ORD-01752,CUST-1097,2026-04-15 10:00:00,Remera Algodón,2,41331.31
ORD-01753,CUST-1501,2026-06-01 14:00:00,Buzo Canguro,5,38129.04
ORD-01754,CUST-687,2026-07-16 14:00:00,Buzo Canguro,3,54720.55
ORD-01755,CUST-1722,2026-02-05 18:00:00,Buzo Canguro,2,28100.29
ORD-01756,CUST-1752,2026-03-23 09:00:00,Remera Sublimada,2,46000.54
ORD-01757,CUST-1997,2026-06-20 21:00:00,Remera Algodón,5,94540.84
ORD-01758,CUST-441,2026-02-04 17:00:00,Remera Sublimada,5,120098.75
ORD-01759,CUST-126,2026-04-21 07:00:00,Remera Sublimada,5,35492.26
ORD-01760,CUST-1948,2026-03-08 22:00:00,Remera Sublimada,1,5812.15
ORD-01761,CUST-1410,2026-05-09 03:00:00,Remera Sublimada,2,48943.17
ORD-01762,CUST-745,2026-05-12 02:00:00,Gorra,5,33019.22
ORD-01763,CUST-830,2026-02-09 20:00:00,Taza Cerámica,1,12723.92
ORD-01764,CUST-267,2026-06-26 10:00:00,Remera Algodón,4,71997.65
ORD-01765,CUST-709,2026-07-13 22:00:00,Buzo Canguro,4,90404.53
ORD-01766,CUST-367,2026-05-16 13:00:00,Taza Cerámica,4,40366.19
ORD-01767,CUST-1872,2026-02-04 08:00:00,Buzo Canguro,2,11162.33
ORD-01768,CUST-920,2026-07-23 17:00:00,Gorra,1,15425.74
ORD-01769,CUST-554,2026-02-28 09:00:00,Taza Cerámica,1,14422.24
ORD-01770,CUST-1005,2026-04-21 11:00:00,Remera Sublimada,4,44551.45
ORD-01771,CUST-1808,2026-05-27 04:00:00,Remera Sublimada,3,67433.96
ORD-01772,CUST-1524,2026-05-09 09:00:00,Remera Sublimada,4,79945.77
ORD-01773,CUST-1021,2026-02-01 06:00:00,Buzo Canguro,2,44324.66
ORD-01774,CUST-1080,2026-05-07 16:00:00,Remera Algodón,4,32944.72
ORD-01775,CUST-1599,2026-05-23 02:00:00,Remera Sublimada,4,75392.96
ORD-01776,CUST-801,2026-07-24 09:00:00,Remera Sublimada,1,24502.03
ORD-01777,CUST-733,2026-07-17 16:00:00,Remera Sublimada,4,68953.11
ORD-01778,CUST-1681,2026-03-10 22:00:00,Taza Cerámica,5,42136.44
ORD-01779,CUST-1699,2026-06-30 03:00:00,Remera Sublimada,5,124578.04
ORD-01780,CUST-229,2026-07-27 08:00:00,Remera Sublimada,3,46699.41
ORD-01781,CUST-1119,2026-04-09 06:00:00,Remera Sublimada,2,43602.36
ORD-01782,CUST-1945,2026-06-10 16:00:00,Buzo Canguro,2,15974.46
ORD-01783,CUST-1486,2026-06-06 14:00:00,Buzo Canguro,1,18321.92
ORD-01784,CUST-1828,2026-07-09 14:00:00,Taza Cerámica,2,46504.71
ORD-01785,CUST-918,2026-07-18 15:00:00,Remera Sublimada,3,46921.07
ORD-01786,CUST-792,2026-03-23 10:00:00,Buzo Canguro,5,53866.01
ORD-01787,CUST-1415,2026-05-09 22:00:00,Remera Sublimada,1,7548.44
ORD-01788,CUST-1494,2026-07-27 15:00:00,Remera Sublimada,5,54594.47
ORD-01789,CUST-893,2026-05-22 12:00:00,Buzo Canguro,3,36293.05
ORD-01790,CUST-128,2026-06-23 03:00:00,Remera Sublimada,1,19199.1
ORD-01791,CUST-248,2026-07-08 03:00:00,Buzo Canguro,4,34289.71
ORD-01792,CUST-1902,2026-05-24 21:00:00,Remera Sublimada,2,14244.19
ORD-01793,CUST-1419,2026-05-25 17:00:00,Remera Sublimada,3,38216.37
ORD-01794,CUST-110,2026-06-04 16:00:00,Gorra,1,14173.07
ORD-01795,CUST-1635,2026-04-17 22:00:00,Buzo Canguro,5,87838.51
ORD-01796,CUST-775,2026-03-28 03:00:00,Taza Cerámica,1,19150.63
ORD-01797,CUST-1236,2026-05-06 11:00:00,Gorra,4,91142.22
ORD-01798,CUST-286,2026-07-09 22:00:00,Buzo Canguro,3,32337.21
ORD-01799,CUST-906,2026-04-25 14:00:00,Taza Cerámica,1,15572.16
ORD-01800,CUST-843,2026-07-01 15:00:00,Buzo Canguro,3,36962.44
ORD-01801,CUST-1350,2026-07-15 20:00:00,Remera Sublimada,3,15085.3
ORD-01802,CUST-1433,2026-06-25 17:00:00,Remera Sublimada,5,82943.18
ORD-01803,CUST-197,2026-03-09 12:00:00,Buzo Canguro,2,42631.84
ORD-01804,CUST-154,2026-06-27 12:00:00,Remera Sublimada,4,22915.16
ORD-01805,CUST-722,2026-06-26 13:00:00,Remera Sublimada,1,5069.84
ORD-01806,CUST-763,2026-04-03 03:00:00,Remera Sublimada,2,39112.74
ORD-01807,CUST-857,2026-05-11 19:00:00,Remera Sublimada,5,93385.97
ORD-01808,CUST-505,2026-03-24 18:00:00,Remera Sublimada,2,26234.08
ORD-01809,CUST-168,2026-05-20 11:00:00,Remera Sublimada,3,54696.29
ORD-01810,CUST-1435,2026-02-07 11:00:00,Remera Sublimada,3,72203.16
ORD-01811,CUST-1412,2026-05-28 03:00:00,Remera Sublimada,4,39829.02
ORD-01812,CUST-1885,2026-03-06 01:00:00,Buzo Canguro,1,9918.53
ORD-01813,CUST-1671,2026-04-10 22:00:00,Remera Sublimada,1,8724.64
ORD-01814,CUST-850,,Gorra,5,97398.67
ORD-01815,CUST-1271,2026-03-13 12:00:00,Gorra,4,48255.14
ORD-01816,CUST-1590,2026-06-02 09:00:00,Buzo Canguro,1,24773.86
ORD-01817,CUST-1862,2026-02-10 05:00:00,Taza Cerámica,3,57878.93
ORD-01818,CUST-1367,2026-06-08 18:00:00,Remera Sublimada,4,49390.15
ORD-01819,CUST-1614,2026-06-29 07:00:00,Remera Sublimada,2,15967.44
ORD-01820,CUST-1972,2026-05-03 16:00:00,Remera Algodón,4,67361.99
ORD-01821,CUST-1057,2026-04-19 20:00:00,Remera Sublimada,4,43592.26
ORD-01822,CUST-1630,2026-03-02 20:00:00,Remera Algodón,1,23110.18
ORD-01823,CUST-464,2026-03-21 08:00:00,Buzo Canguro,5,69140.44
ORD-01824,CUST-581,2026-06-25 04:00:00,Remera Sublimada,5,54265.0
ORD-01825,CUST-300,2026-03-30 19:00:00,Buzo Canguro,1,16771.04
ORD-01826,CUST-253,2026-03-12 05:00:00,Buzo Canguro,1,7739.49
ORD-01827,CUST-1573,2026-07-21 18:00:00,Remera Sublimada,1,16230.98
ORD-01828,CUST-1624,2026-03-22 00:00:00,Remera Sublimada,5,30611.15
ORD-01829,CUST-172,2026-06-21 13:00:00,Taza Cerámica,1,17137.77
ORD-01830,CUST-812,2026-05-08 10:00:00,Buzo Canguro,2,31206.55
ORD-01831,CUST-395,2026-07-27 03:00:00,Remera Sublimada,2,30830.64
ORD-01832,CUST-1140,2026-06-02 11:00:00,Remera Sublimada,3,56049.86
ORD-01833,CUST-1764,2026-02-10 05:00:00,Gorra,2,11778.26
ORD-01834,CUST-1340,2026-03-29 00:00:00,Buzo Canguro,4,56778.52
ORD-01835,CUST-160,2026-04-12 20:00:00,Buzo Canguro,3,41642.32
ORD-01836,CUST-1038,2026-05-03 15:00:00,Remera Algodón,2,28391.3
ORD-01837,CUST-1739,2026-03-28 13:00:00,Remera Sublimada,4,98391.28
ORD-01838,CUST-141,2026-05-27 19:00:00,Buzo Canguro,2,15571.14
ORD-01839,CUST-124,2026-02-25 04:00:00,Gorra,4,75234.38
ORD-01840,CUST-1162,2026-05-31 20:00:00,Taza Cerámica,1,13039.92
ORD-01841,CUST-1926,2026-02-18 14:00:00,Remera Sublimada,4,60938.12
ORD-01842,CUST-230,2026-03-29 18:00:00,Remera Sublimada,1,20247.88
ORD-01843,CUST-1621,2026-06-08 00:00:00,Taza Cerámica,4,32590.04
ORD-01844,CUST-1352,2026-06-11 09:00:00,Remera Sublimada,4,81086.82
ORD-01845,CUST-207,2026-02-21 02:00:00,Remera Algodón,2,12813.23
ORD-01846,CUST-271,2026-03-12 02:00:00,Remera Sublimada,4,58664.76
ORD-01847,CUST-1558,2026-07-03 12:00:00,Remera Sublimada,2,39682.83
ORD-01848,CUST-1601,2026-03-27 19:00:00,Remera Sublimada,4,35404.12
ORD-01849,CUST-201,2026-07-30 11:00:00,Taza Cerámica,5,102091.56
ORD-01850,CUST-965,2026-05-20 01:00:00,Gorra,3,25008.75
ORD-01851,CUST-623,2026-05-23 22:00:00,Buzo Canguro,2,41969.55
ORD-01852,CUST-374,2026-05-26 20:00:00,Remera Algodón,2,28757.42
ORD-01853,CUST-1736,2026-04-28 08:00:00,Remera Sublimada,1,18692.77
ORD-01854,CUST-1167,2026-04-22 01:00:00,Remera Sublimada,5,116740.65
ORD-01855,CUST-916,2026-02-19 18:00:00,Gorra,1,13168.43
ORD-01856,CUST-1056,15/05/2026,Gorra,5,48295.75
ORD-01857,CUST-1140,2026-03-14 09:00:00,Gorra,5,111716.41
ORD-01858,CUST-429,2026-03-31 19:00:00,Taza Cerámica,4,32929.33
ORD-01859,CUST-1692,2026-04-14 16:00:00,Remera Sublimada,1,17629.52
ORD-01860,CUST-1946,2026-02-27 14:00:00,Remera Sublimada,3,70395.2
ORD-01861,CUST-1620,2026-02-02 03:00:00,Remera Algodón,5,-92439.67
ORD-01862,CUST-1938,2026-02-19 16:00:00,Remera Sublimada,5,44568.11
ORD-01863,CUST-111,2026-04-10 06:00:00,Remera Sublimada,2,16091.36
ORD-01864,CUST-1441,2026-05-28 21:00:00,Taza Cerámica,4,40184.44
ORD-01865,CUST-1715,2026-04-22 06:00:00,Remera Sublimada,3,38484.41
ORD-01866,CUST-315,2026-03-08 07:00:00,Gorra,5,40915.9
ORD-01867,CUST-438,2026-07-23 03:00:00,Remera Sublimada,2,41912.56
ORD-01868,CUST-1899,2026-07-03 04:00:00,Taza Cerámica,1,12140.71
ORD-01869,CUST-760,2026-07-08 11:00:00,Buzo Canguro,5,118608.67
ORD-01870,CUST-1204,2026-03-01 08:00:00,Buzo Canguro,2,43699.63
ORD-01871,CUST-1850,2026-03-23 13:00:00,Buzo Canguro,1,23176.37
ORD-01872,CUST-1608,2026-04-10 17:00:00,Remera Sublimada,4,43559.42
ORD-01873,CUST-473,2026-07-20 18:00:00,Buzo Canguro,1,16474.63
ORD-01874,CUST-1075,2026-02-12 17:00:00,Buzo Canguro,5,57144.95
ORD-01875,CUST-809,2026-02-17 10:00:00,Buzo Canguro,3,30416.91
ORD-01876,CUST-1323,2026-05-10 22:00:00,Remera Sublimada,1,17141.74
ORD-01877,CUST-1660,2026-06-09 14:00:00,Remera Sublimada,3,64079.72
ORD-01878,CUST-565,2026-03-04 08:00:00,Remera Sublimada,3,20615.87
ORD-01879,CUST-1212,2026-02-15 02:00:00,Taza Cerámica,1,10515.38
ORD-01880,CUST-1391,2026-02-27 18:00:00,Remera Sublimada,4,36410.73
ORD-01881,CUST-1778,2026-05-20 11:00:00,Gorra,1,20967.0
ORD-01882,CUST-1694,2026-06-28 00:00:00,Taza Cerámica,2,47334.88
ORD-01883,CUST-588,2026-07-27 12:00:00,Taza Cerámica,3,19796.56
ORD-01884,CUST-1661,2026-06-09 09:00:00,Gorra,5,62921.34
ORD-01885,CUST-146,2026-03-19 06:00:00,Remera Sublimada,3,69870.54
ORD-01886,CUST-1411,2026-06-04 21:00:00,Gorra,5,59463.82
ORD-01887,CUST-877,2026-06-26 15:00:00,Buzo Canguro,2,38506.46
ORD-01888,CUST-1139,2026-07-24 17:00:00,Gorra,2,14026.66
ORD-01889,CUST-810,2026-07-17 16:00:00,Gorra,2,27775.5
ORD-01890,CUST-500,2026-04-23 11:00:00,Remera Sublimada,1,15066.02
ORD-01891,CUST-1917,2026-04-13 21:00:00,Remera Sublimada,3,60459.84
ORD-01892,CUST-1080,2026-07-12 06:00:00,Buzo Canguro,5,53882.47
ORD-01893,CUST-1209,2026-07-14 17:00:00,Taza Cerámica,2,20567.54
ORD-01894,CUST-349,2026-03-10 08:00:00,Remera Sublimada,2,22118.71
ORD-01895,CUST-490,2026-07-29 02:00:00,Remera Sublimada,5,80569.65
ORD-01896,CUST-1905,2026-04-23 04:00:00,Remera Sublimada,3,67560.26
ORD-01897,CUST-434,2026-06-22 03:00:00,Buzo Canguro,3,64856.48
ORD-01898,CUST-728,2026-07-17 19:00:00,Remera Algodón,5,30794.57
ORD-01899,CUST-1642,2026-07-03 11:00:00,Taza Cerámica,4,90316.41
ORD-01900,CUST-236,2026-06-30 22:00:00,Buzo Canguro,3,20706.56
ORD-01901,CUST-982,2026-03-20 19:00:00,Remera Sublimada,5,66534.81
ORD-01902,CUST-787,2026-06-05 05:00:00,Remera Sublimada,5,101540.44
ORD-01903,CUST-1963,2026-03-27 03:00:00,Buzo Canguro,2,13260.44
ORD-01904,CUST-1621,2026-04-29 00:00:00,Gorra,5,29039.97
ORD-01905,CUST-926,2026-06-15 11:00:00,Remera Sublimada,1,11599.92
ORD-01906,CUST-826,2026-05-17 04:00:00,Buzo Canguro,2,39197.02
ORD-01907,CUST-1600,2026-05-19 17:00:00,Gorra,2,30870.26
ORD-01908,CUST-693,2026-03-14 05:00:00,Remera Algodón,3,40020.11
ORD-01909,CUST-1346,2026-06-04 11:00:00,Remera Sublimada,4,85045.87
ORD-01910,CUST-1089,2026-05-14 17:00:00,Remera Sublimada,3,61002.56
ORD-01911,CUST-471,2026-04-15 14:00:00,Remera Sublimada,1,20720.86
ORD-01912,CUST-1034,2026-05-19 16:00:00,Taza Cerámica,2,28389.07
ORD-01913,CUST-1094,2026-04-12 08:00:00,Remera Algodón,2,10777.97
ORD-01914,CUST-501,2026-05-30 01:00:00,Remera Sublimada,5,42213.7
ORD-01915,CUST-1566,2026-03-17 18:00:00,Remera Sublimada,4,79304.03
ORD-01916,CUST-1613,2026-06-06 01:00:00,Gorra,4,80253.88
ORD-01917,CUST-714,2026-03-16 14:00:00,Taza Cerámica,5,122229.86
ORD-01918,CUST-1396,2026-04-19 05:00:00,Remera Algodón,1,8803.73
ORD-01919,CUST-1649,2026-07-28 04:00:00,Remera Sublimada,4,29834.14
ORD-01920,CUST-1282,2026-07-10 02:00:00,Buzo Canguro,2,15551.59
ORD-01921,CUST-1275,2026-02-03 21:00:00,Remera Sublimada,1,8695.76
ORD-01922,CUST-1094,2026-04-27 09:00:00,Remera Sublimada,3,46708.1
ORD-01923,CUST-719,2026-03-23 02:00:00,Buzo Canguro,3,73512.69
